Q1051905|P22	hasExactCardinality	1
Q16326116|P22	hasExactCardinality	1
Q24845402|P22	hasExactCardinality	1
Q538752|P22	hasExactCardinality	1
Q16605965|P22	hasExactCardinality	1
Q28935888|P22	hasExactCardinality	1
Q45621238|P22	hasExactCardinality	1
Q9033073|P22	hasExactCardinality	1
Q6985971|P22	hasExactCardinality	1
Q3658533|P22	hasExactCardinality	1
Q867978|P22	hasExactCardinality	1
Q4293007|P22	hasExactCardinality	1
Q5929943|P22	hasExactCardinality	1
Q6112141|P22	hasExactCardinality	1
Q4231253|P22	hasExactCardinality	1
Q15696038|P22	hasExactCardinality	1
Q774049|P22	hasExactCardinality	1
Q28099914|P22	hasExactCardinality	1
Q23767054|P22	hasExactCardinality	1
Q10799785|P22	hasExactCardinality	1
Q11762667|P22	hasExactCardinality	1
Q11562636|P22	hasExactCardinality	1
Q12401864|P22	hasExactCardinality	1
Q3848033|P22	hasExactCardinality	1
Q785965|P22	hasExactCardinality	1
Q626106|P22	hasExactCardinality	1
Q824768|P22	hasExactCardinality	1
Q3181748|P22	hasExactCardinality	1
Q541607|P22	hasExactCardinality	1
Q45467141|P22	hasExactCardinality	1
Q43743959|P22	hasExactCardinality	1
Q19910725|P22	hasExactCardinality	1
Q13052131|P22	hasExactCardinality	1
Q3113037|P22	hasExactCardinality	1
Q16202118|P22	hasExactCardinality	1
Q121509|P22	hasExactCardinality	1
Q932083|P22	hasExactCardinality	1
Q16168093|P22	hasExactCardinality	1
Q319285|P22	hasExactCardinality	1
Q3293829|P22	hasExactCardinality	1
Q7326724|P22	hasExactCardinality	1
Q50305925|P22	hasExactCardinality	1
Q4491491|P22	hasExactCardinality	1
Q8016545|P22	hasExactCardinality	1
Q3796310|P22	hasExactCardinality	1
Q1040919|P22	hasExactCardinality	1
Q11779667|P22	hasExactCardinality	1
Q15916656|P22	hasExactCardinality	1
Q19721983|P22	hasExactCardinality	1
Q8053832|P22	hasExactCardinality	1
Q11813799|P22	hasExactCardinality	1
Q6178010|P22	hasExactCardinality	1
Q45499623|P22	hasExactCardinality	1
Q7289772|P22	hasExactCardinality	1
Q45555000|P22	hasExactCardinality	1
Q7323837|P22	hasExactCardinality	1
Q22918523|P22	hasExactCardinality	1
Q27067932|P22	hasExactCardinality	1
Q13604311|P22	hasExactCardinality	1
Q16084198|P22	hasExactCardinality	1
Q4229990|P22	hasExactCardinality	1
Q6252771|P22	hasExactCardinality	1
Q30529443|P22	hasExactCardinality	1
Q45450417|P22	hasExactCardinality	1
Q3143575|P22	hasExactCardinality	1
Q16614053|P22	hasExactCardinality	1
Q11963222|P22	hasExactCardinality	1
Q13422611|P22	hasExactCardinality	1
Q45536973|P22	hasExactCardinality	1
Q3817779|P22	hasExactCardinality	1
Q3303401|P22	hasExactCardinality	1
Q18385264|P22	hasExactCardinality	1
Q52150174|P22	hasExactCardinality	1
Q3779362|P22	hasExactCardinality	1
Q5318042|P22	hasExactCardinality	1
Q620290|P22	hasExactCardinality	1
Q45503449|P22	hasExactCardinality	1
Q4682540|P22	hasExactCardinality	1
Q7329879|P22	hasExactCardinality	1
Q16314387|P22	hasExactCardinality	1
Q10423625|P22	hasExactCardinality	1
Q1580273|P22	hasExactCardinality	1
Q5866767|P22	hasExactCardinality	1
Q11562771|P22	hasExactCardinality	1
Q6761383|P22	hasExactCardinality	1
Q16126253|P22	hasExactCardinality	1
Q11285455|P22	hasExactCardinality	1
Q21451125|P22	hasExactCardinality	1
Q11730401|P22	hasExactCardinality	1
Q45460731|P22	hasExactCardinality	1
Q3435484|P22	hasExactCardinality	1
Q4794888|P22	hasExactCardinality	1
Q45443696|P22	hasExactCardinality	1
Q17353115|P22	hasExactCardinality	1
Q12781701|P22	hasExactCardinality	1
Q45432339|P22	hasExactCardinality	1
Q4167802|P22	hasExactCardinality	1
Q1157344|P22	hasExactCardinality	1
Q18590383|P22	hasExactCardinality	1
Q28359509|P22	hasExactCardinality	1
Q31072713|P22	hasExactCardinality	1
Q12260303|P22	hasExactCardinality	1
Q1694617|P22	hasExactCardinality	1
Q45612052|P22	hasExactCardinality	1
Q12104672|P22	hasExactCardinality	1
Q12038578|P22	hasExactCardinality	1
Q45555133|P22	hasExactCardinality	1
Q45537651|P22	hasExactCardinality	1
Q5559396|P22	hasExactCardinality	1
Q1445676|P22	hasExactCardinality	1
Q8299181|P22	hasExactCardinality	1
Q1448748|P22	hasExactCardinality	1
Q2235526|P22	hasExactCardinality	1
Q4319605|P22	hasExactCardinality	1
Q16907902|P22	hasExactCardinality	1
Q615005|P22	hasExactCardinality	1
Q11337181|P22	hasExactCardinality	1
Q319605|P22	hasExactCardinality	1
Q12345787|P22	hasExactCardinality	1
Q5224824|P22	hasExactCardinality	1
Q2046773|P22	hasExactCardinality	1
Q14393586|P22	hasExactCardinality	1
Q11686099|P22	hasExactCardinality	1
Q6767546|P22	hasExactCardinality	1
Q45694705|P22	hasExactCardinality	1
Q10853813|P22	hasExactCardinality	1
Q6144490|P22	hasExactCardinality	1
Q12309790|P22	hasExactCardinality	1
Q2695157|P22	hasExactCardinality	1
Q9047844|P22	hasExactCardinality	1
Q4079927|P22	hasExactCardinality	1
Q30579518|P22	hasExactCardinality	1
Q11868914|P22	hasExactCardinality	1
Q25842431|P22	hasExactCardinality	1
Q440952|P22	hasExactCardinality	1
Q16208564|P22	hasExactCardinality	1
Q2134309|P22	hasExactCardinality	1
Q4843147|P22	hasExactCardinality	1
Q16018051|P22	hasExactCardinality	1
Q15454104|P22	hasExactCardinality	1
Q2304217|P22	hasExactCardinality	1
Q45591666|P22	hasExactCardinality	1
Q45487309|P22	hasExactCardinality	1
Q19721328|P22	hasExactCardinality	1
Q7357172|P22	hasExactCardinality	1
Q26920496|P22	hasExactCardinality	1
Q6213635|P22	hasExactCardinality	1
Q16576185|P22	hasExactCardinality	1
Q11543953|P22	hasExactCardinality	1
Q513406|P22	hasExactCardinality	1
